Id, target
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%localappdata%\\seclore\\filesecure\\filesecure lite\\xlslauncher.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%localappdata%\\sogouexplorer\\sogouexplorer.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%localappdata%\\vivaldi\\application\\vivaldi.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%localappdata%\\vivaldidev\\application\\vivaldi.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%localappdata%\\yandex\\yandexbrowser\\application\\browser.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%localappdata%\\yesware\\yesware for outlook\\yeswareshadow\\yeswarechromium.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%localappdata%\\yesware\\yesware for outlook\\yeswareshadow\\yeswarechromiumx64.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programW6432%\\Microsoft\\Edge Beta\\Application\\*\\msedgewebview2.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programW6432%\\Microsoft\\Edge Beta\\Application\\msedge.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programW6432%\\Microsoft\\Edge Dev\\Application\\*\\msedgewebview2.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programW6432%\\Microsoft\\Edge Dev\\Application\\msedge.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programW6432%\\Microsoft\\EdgeWebView\\Application\\*\\msedgewebview2.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programW6432%\\Microsoft\\Edge\\Application\\*\\msedgewebview2.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programW6432%\\Microsoft\\Edge\\Application\\msedge.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programdata%\\app-v
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programdata%\\webex
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\*\\SNL.Clients.Office.Host.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\BraveSoftware\\Brave-Browser\\Application\\brave.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\FactSet\\FDSBrowser.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\FactSet\\FDSBrowser_x64.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\MQTechnologies
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\Microsoft Office\\Updates
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\Microsoft Office\\VFS
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\Microsoft Office\\Visio
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\Microsoft Office\\Visio10
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\Microsoft Office\\Visio11
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\Microsoft Office\\Visio12
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\Microsoft Office\\Visio13
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\Microsoft Office\\root\\Office16
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\Microsoft Office\\root\\Updates
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\Microsoft Office\\root\\VFS
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\Microsoft Office\\root\\Visio
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\Microsoft Office\\root\\Visio10
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\Microsoft Office\\root\\Visio11
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\Microsoft Office\\root\\Visio12
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\Microsoft Office\\root\\Visio13
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\Microsoft Power BI Desktop
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\Microsoft Power Query for Excel
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\Microsoft Product Studio
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\Microsoft Rights Management sharing application
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\Microsoft SQL Server
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\Microsoft Silverlight
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\Microsoft VS Code
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\Microsoft Visual Studio 12.0
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\Microsoft Visual Studio 14.0
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\Microsoft Visual Studio
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\Microsoft\\Edge Beta\\Application\\*\\msedgewebview2.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\Microsoft\\Edge Beta\\Application\\msedge.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\Microsoft\\Edge Dev\\Application\\*\\msedgewebview2.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\Microsoft\\Edge Dev\\Application\\msedge.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\Microsoft\\EdgeWebView\\Application\\*\\msedgewebview2.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\Microsoft\\Edge\\Application
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\Microsoft\\Edge\\Application\\*\\msedgewebview2.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\Microsoft\\Edge\\Application\\msedge.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\Mimecast
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\Mozilla Firefox
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\NetDocuments
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\Nitro PDF
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\Notepad++
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\Nuance
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\Office Timeline\\Current\\Monitor.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\Open-EID
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\OpenText
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\Opera developer
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\Opera
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\Oracle
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\PDF Annotator
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\PDF Architect 5
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\Parallels
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\PeaZip
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\PhotoScape
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\PowerArchiver
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\QuickTime
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\SAP
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\Safer Technologies
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\Sage
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\SogouInput
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\SumatraPDF
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\SuperOffice
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\Symantec.cloud
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\Tableau
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\TeamMate
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\TechSmith
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\Tencent
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\TextPad 7
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\TextPad 8
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\Thomson Reuters
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\TortoiseGit
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\TortoiseSVN
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\Tracker Software
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\VideoLAN
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\Vim
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\WebConferencing
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\WebEx
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\WinRAR
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\WinZip
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\Windows Media Player
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\WindowsApps
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\Wondershare
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\XnView
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\nitro
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\paint.net
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\pdf995
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\policypak
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\sublime text 3
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\think-cell
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\tikit
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\ucbrowser
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\vivaldi
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\windows mail
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\windows nt\\accessories\\wordpad.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\workshare
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\zoom
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%systemdrive%\\apps\\notes\\notes.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%systemdrive%\\axpointaddin\\eowp.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%systemdrive%\\gendox\\teams\\common\\bin
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%systemdrive%\\lotus\\notes\\notes.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%systemdrive%\\notes\\notes.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\local\\360chrome\\chrome\\application\\360chrome.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\local\\apps\\2.0
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\local\\centbrowser\\application\\chrome.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\local\\cflauncher\\bootcodeflow.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\local\\chromium\\application\\chrome.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\local\\epic privacy browser\\application\\epic.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\local\\firefox developer edition\\firefox.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\local\\google chrome\\*\\googlechromeportable\\app\\chrome-bin\\chrome.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\local\\google\\chrome beta\\application\\chrome.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\local\\google\\chrome dev\\application\\chrome.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\local\\google\\chrome sxs\\application\\chrome.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\local\\google\\chrome\\application\\chrome.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\local\\google\\drive plugin for office\\driveforoffice.synchelper.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\local\\gotomeeting\\*\\g2mstart.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\local\\gpg4win\\bin\\gpgme-w32spawn.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\local\\microsoft\\edge beta\\application\\*\\msedgewebview2.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\local\\microsoft\\edge beta\\application\\msedge.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\local\\microsoft\\edge dev\\application\\*\\msedgewebview2.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\local\\microsoft\\edge dev\\application\\msedge.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\local\\microsoft\\edge sxs\\application\\*\\msedgewebview2.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\local\\microsoft\\edge sxs\\application\\msedge.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\local\\microsoft\\edge\\application\\msedge.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\local\\microsoft\\edgewebview\\application\\*\\msedgewebview2.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\local\\microsoft\\offcat\\offcat_rts.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\local\\microsoft\\onedrive
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\local\\microsoft\\onedrive\\*\\filecoauth.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\local\\microsoft\\teams\\current\\teams.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\local\\mozilla firefox\\*\\firefoxportable\\app\\firefox64\\firefox.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\local\\mozilla firefox\\firefox.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\local\\mssolvehelper databroker
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\local\\mssolvehelper databroker\\*\\mssolvehelper-databroker.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\local\\mssolvehelper databroker\\*\\verpatch.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\local\\outlooktodoistadx\\todoist.helper.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\local\\packages\\*\\localcache\\local\\cflauncher\\bootcodeflow.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\local\\packages\\*\\localcache\\local\\google\\chrome\\application\\chrome.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\local\\packages\\*\\localcache\\local\\mozilla firefox\\firefox.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\local\\packages\\*\\localcache\\local\\programs\\fiddler\\fiddler.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\local\\packages\\*\\localcache\\local\\programs\\opera\\launcher.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\local\\packages\\*\\localcache\\roaming\\oracle\\oracle sales cloud for outlook\\loader\\appdiag.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\local\\programs\\fiddler\\fiddler.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\local\\programs\\opera beta\\launcher.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\local\\programs\\opera developer\\launcher.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\local\\programs\\opera\\launcher.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\local\\sap\\sap jam for outlook\\bin\\appdiag.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\local\\seclore\\filesecure\\filesecure lite\\doclauncher.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\local\\seclore\\filesecure\\filesecure lite\\pdflauncher.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\local\\seclore\\filesecure\\filesecure lite\\pptlauncher.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\local\\seclore\\filesecure\\filesecure lite\\xlslauncher.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\local\\sogouexplorer\\sogouexplorer.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\local\\vivaldi\\application\\vivaldi.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\local\\vivaldidev\\application\\vivaldi.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\local\\yandex\\yandexbrowser\\application\\browser.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\local\\yesware\\yesware for outlook\\yeswareshadow\\yeswarechromium.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\local\\yesware\\yesware for outlook\\yeswareshadow\\yeswarechromiumx64.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\locallow\\copitrak\\tstpfltk.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\roaming\\360se6\\application\\360se.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\roaming\\icrm\\desktop connection for sap crm\\bin\\appdiag.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\roaming\\infoslipsforme\\infoslips.viewer.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\roaming\\microsoft\\addins
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\roaming\\onetastic\\onecal.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\roaming\\oracle\\crm ondemand desktop\\bin\\appdiag.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\roaming\\oracle\\oracle sales cloud for outlook\\bin\\appdiag.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\roaming\\vision\\updater.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\roaming\\watchdox\\windows plugin\\pdflauncher.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\roaming\\webex\\applications\\ptupdate.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\roaming\\zoom\\bin\\zoom.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%userprofile%\\appdata\\roaming\\zoom\\bin_00\\zoom.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%windir%\\explorer.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%windir%\\hh.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%windir%\\microsoft.net\\framework
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%windir%\\microsoft.net\\framework64
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%windir%\\notepad.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%windir%\\splwow64.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%windir%\\system32\\bdeunlock.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%windir%\\system32\\bucappnt.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%windir%\\system32\\bumappnt.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%windir%\\system32\\bupappnt.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%windir%\\system32\\cmtrace.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%windir%\\system32\\ctfmon.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%windir%\\system32\\dwwin.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%windir%\\system32\\eventvwr.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%windir%\\system32\\fondue.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%windir%\\system32\\fontview.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%windir%\\system32\\igfxem.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%windir%\\system32\\igfxhk.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%windir%\\system32\\igfxtray.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%windir%\\system32\\ime
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%windir%\\system32\\microsoft.uev.synccontroller.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%windir%\\system32\\mspaint.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%windir%\\system32\\notepad.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%windir%\\system32\\prevhost.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%windir%\\system32\\rmactivate.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%windir%\\system32\\runtimebroker.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%windir%\\system32\\spool\\drivers
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%windir%\\system32\\tokenbrokercookies.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%windir%\\system32\\verclsid.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%windir%\\system32\\werfault.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%windir%\\system32\\wermgr.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%windir%\\system32\\wevtutil.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%windir%\\system32\\wfs.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%windir%\\system32\\wisptis.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%windir%\\system32\\xpsrchvw.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%windir%\\systemapps\\*\\microsoftedgecp.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%windir%\\syswow64\\colorcpl.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%windir%\\syswow64\\ctfmon.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%windir%\\syswow64\\dwwin.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%windir%\\syswow64\\eventvwr.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%windir%\\syswow64\\explorer.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%windir%\\syswow64\\fondue.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%windir%\\syswow64\\fontview.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%windir%\\syswow64\\ime
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%windir%\\syswow64\\macromed\\flash\\flashplayerupdateservice.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%windir%\\syswow64\\mspaint.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%windir%\\syswow64\\notepad.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%windir%\\syswow64\\prevhost.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%windir%\\syswow64\\rmactivate.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%windir%\\syswow64\\spool\\drivers
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%windir%\\syswow64\\verclsid.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%windir%\\syswow64\\werfault.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%windir%\\syswow64\\wermgr.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%windir%\\syswow64\\xpsrchvw.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%windir%\\winsxs\\*\\splwow64.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles(x86)%\\Microsoft Office\\root\\Office15
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles%\\28Hands
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles%\\7-Zip
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles%\\ACD Systems
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles%\\Acrobat
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles%\\Add-On Products
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles%\\Adobe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles%\\Autodesk
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles%\\CA\\CA DataMinder
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles%\\Citrix
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles%\\Common Files\\Adobe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles%\\Common Files\\Cerenade Shared
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles%\\Common Files\\IBM
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles%\\Common Files\\Microsoft Shared
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles%\\Common Files\\Sage Software Shared
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%programfiles%\\Common Files\\Tilde shared
